symbol,endtime,close
BTCUSDT,2025-08-18 07:06:59.999000+00:00,115419.07
BTCUSDT,2025-08-18 07:07:59.999000+00:00,115428.67
BTCUSDT,2025-08-18 07:08:59.999000+00:00,115453.09
BTCUSDT,2025-08-18 07:09:59.999000+00:00,115402.93
BTCUSDT,2025-08-18 07:10:59.999000+00:00,115323.93
BTCUSDT,2025-08-18 07:11:59.999000+00:00,115312.1
BTCUSDT,2025-08-18 07:12:59.999000+00:00,115367.02
BTCUSDT,2025-08-18 07:13:59.999000+00:00,115354.19
BTCUSDT,2025-08-18 07:14:59.999000+00:00,115248.58
BTCUSDT,2025-08-18 07:15:59.999000+00:00,115240.6
BTCUSDT,2025-08-18 07:16:59.999000+00:00,115331.11
BTCUSDT,2025-08-18 07:17:59.999000+00:00,115346.66
BTCUSDT,2025-08-18 07:18:59.999000+00:00,115346.69
BTCUSDT,2025-08-18 07:19:59.999000+00:00,115317.25
BTCUSDT,2025-08-18 07:20:59.999000+00:00,115307.46
BTCUSDT,2025-08-18 07:21:59.999000+00:00,115250.87
BTCUSDT,2025-08-18 07:22:59.999000+00:00,115316.95
BTCUSDT,2025-08-18 07:23:59.999000+00:00,115349.94
BTCUSDT,2025-08-18 07:24:59.999000+00:00,115410.73
BTCUSDT,2025-08-18 07:25:59.999000+00:00,115440.0
BTCUSDT,2025-08-18 07:26:59.999000+00:00,115291.99
BTCUSDT,2025-08-18 07:27:59.999000+00:00,115227.69
BTCUSDT,2025-08-18 07:28:59.999000+00:00,115340.0
BTCUSDT,2025-08-18 07:29:59.999000+00:00,115352.0
BTCUSDT,2025-08-18 07:30:59.999000+00:00,115324.21
BTCUSDT,2025-08-18 07:31:59.999000+00:00,115243.42
BTCUSDT,2025-08-18 07:32:59.999000+00:00,115225.35
BTCUSDT,2025-08-18 07:33:59.999000+00:00,115214.0
BTCUSDT,2025-08-18 07:34:59.999000+00:00,115203.96
BTCUSDT,2025-08-18 07:35:59.999000+00:00,115243.99
BTCUSDT,2025-08-18 07:36:59.999000+00:00,115334.04
BTCUSDT,2025-08-18 07:37:59.999000+00:00,115377.97
BTCUSDT,2025-08-18 07:38:59.999000+00:00,115398.96
BTCUSDT,2025-08-18 07:39:59.999000+00:00,115411.99
BTCUSDT,2025-08-18 07:40:59.999000+00:00,115435.73
BTCUSDT,2025-08-18 07:41:59.999000+00:00,115460.07
BTCUSDT,2025-08-18 07:42:59.999000+00:00,115443.26
BTCUSDT,2025-08-18 07:43:59.999000+00:00,115427.86
BTCUSDT,2025-08-18 07:44:59.999000+00:00,115385.61
BTCUSDT,2025-08-18 07:45:59.999000+00:00,115418.98
BTCUSDT,2025-08-18 07:46:59.999000+00:00,115341.61
BTCUSDT,2025-08-18 07:47:59.999000+00:00,115306.57
BTCUSDT,2025-08-18 07:48:59.999000+00:00,115331.01
BTCUSDT,2025-08-18 07:49:59.999000+00:00,115348.24
BTCUSDT,2025-08-18 07:50:59.999000+00:00,115364.63
BTCUSDT,2025-08-18 07:51:59.999000+00:00,115313.14
BTCUSDT,2025-08-18 07:52:59.999000+00:00,115264.65
BTCUSDT,2025-08-18 07:53:59.999000+00:00,115221.81
BTCUSDT,2025-08-18 07:54:59.999000+00:00,115255.95
BTCUSDT,2025-08-18 07:55:59.999000+00:00,115271.05
BTCUSDT,2025-08-18 07:56:59.999000+00:00,115240.01
BTCUSDT,2025-08-18 07:57:59.999000+00:00,115201.92
BTCUSDT,2025-08-18 07:58:59.999000+00:00,115219.98
BTCUSDT,2025-08-18 07:59:59.999000+00:00,115205.98
BTCUSDT,2025-08-18 08:00:59.999000+00:00,115229.16
BTCUSDT,2025-08-18 08:01:59.999000+00:00,115295.95
BTCUSDT,2025-08-18 08:02:59.999000+00:00,115299.97
BTCUSDT,2025-08-18 08:03:59.999000+00:00,115240.21
BTCUSDT,2025-08-18 08:04:59.999000+00:00,115181.47
BTCUSDT,2025-08-18 08:05:59.999000+00:00,115156.8
BTCUSDT,2025-08-18 08:06:59.999000+00:00,115100.21
BTCUSDT,2025-08-18 08:07:59.999000+00:00,115200.0
BTCUSDT,2025-08-18 08:08:59.999000+00:00,115207.76
BTCUSDT,2025-08-18 08:09:59.999000+00:00,115258.8
BTCUSDT,2025-08-18 08:10:59.999000+00:00,115291.87
BTCUSDT,2025-08-18 08:11:59.999000+00:00,115322.69
BTCUSDT,2025-08-18 08:12:59.999000+00:00,115159.17
BTCUSDT,2025-08-18 08:13:59.999000+00:00,115125.32
BTCUSDT,2025-08-18 08:14:59.999000+00:00,115086.91
BTCUSDT,2025-08-18 08:15:59.999000+00:00,115077.0
BTCUSDT,2025-08-18 08:16:59.999000+00:00,115167.99
BTCUSDT,2025-08-18 08:17:59.999000+00:00,115175.25
BTCUSDT,2025-08-18 08:18:59.999000+00:00,115151.95
BTCUSDT,2025-08-18 08:19:59.999000+00:00,115201.82
BTCUSDT,2025-08-18 08:20:59.999000+00:00,115291.18
BTCUSDT,2025-08-18 08:21:59.999000+00:00,115252.91
BTCUSDT,2025-08-18 08:22:59.999000+00:00,115270.63
BTCUSDT,2025-08-18 08:23:59.999000+00:00,115281.61
BTCUSDT,2025-08-18 08:24:59.999000+00:00,115227.55
BTCUSDT,2025-08-18 08:25:59.999000+00:00,115275.89
BTCUSDT,2025-08-18 08:26:59.999000+00:00,115279.99
BTCUSDT,2025-08-18 08:27:59.999000+00:00,115299.57
BTCUSDT,2025-08-18 08:28:59.999000+00:00,115312.37
BTCUSDT,2025-08-18 08:29:59.999000+00:00,115344.29
BTCUSDT,2025-08-18 08:30:59.999000+00:00,115351.97
BTCUSDT,2025-08-18 08:31:59.999000+00:00,115402.5
BTCUSDT,2025-08-18 08:32:59.999000+00:00,115364.0
BTCUSDT,2025-08-18 08:33:59.999000+00:00,115363.98
BTCUSDT,2025-08-18 08:34:59.999000+00:00,115313.96
BTCUSDT,2025-08-18 08:35:59.999000+00:00,115327.15
BTCUSDT,2025-08-18 08:36:59.999000+00:00,115283.73
BTCUSDT,2025-08-18 08:37:59.999000+00:00,115259.0
BTCUSDT,2025-08-18 08:38:59.999000+00:00,115300.0
BTCUSDT,2025-08-18 08:39:59.999000+00:00,115308.77
BTCUSDT,2025-08-18 08:40:59.999000+00:00,115326.91
BTCUSDT,2025-08-18 08:41:59.999000+00:00,115293.24
BTCUSDT,2025-08-18 08:42:59.999000+00:00,115331.22
BTCUSDT,2025-08-18 08:43:59.999000+00:00,115285.01
BTCUSDT,2025-08-18 08:44:59.999000+00:00,115275.29
BTCUSDT,2025-08-18 08:45:59.999000+00:00,115231.0
BTCUSDT,2025-08-18 08:46:59.999000+00:00,115231.12
BTCUSDT,2025-08-18 08:47:59.999000+00:00,115258.68
BTCUSDT,2025-08-18 08:48:59.999000+00:00,115215.12
BTCUSDT,2025-08-18 08:49:59.999000+00:00,115189.77
BTCUSDT,2025-08-18 08:50:59.999000+00:00,115176.01
BTCUSDT,2025-08-18 08:51:59.999000+00:00,115228.06
BTCUSDT,2025-08-18 08:52:59.999000+00:00,115257.69
BTCUSDT,2025-08-18 08:53:59.999000+00:00,115179.64
BTCUSDT,2025-08-18 08:54:59.999000+00:00,115152.0
BTCUSDT,2025-08-18 08:55:59.999000+00:00,115166.19
BTCUSDT,2025-08-18 08:56:59.999000+00:00,115173.91
BTCUSDT,2025-08-18 08:57:59.999000+00:00,115160.97
BTCUSDT,2025-08-18 08:58:59.999000+00:00,115112.01
BTCUSDT,2025-08-18 08:59:59.999000+00:00,115135.43
BTCUSDT,2025-08-18 09:00:59.999000+00:00,115094.63
BTCUSDT,2025-08-18 09:01:59.999000+00:00,115061.67
BTCUSDT,2025-08-18 09:02:59.999000+00:00,115079.98
BTCUSDT,2025-08-18 09:03:59.999000+00:00,115069.88
BTCUSDT,2025-08-18 09:04:59.999000+00:00,115069.88
BTCUSDT,2025-08-18 09:05:59.999000+00:00,115048.19
BTCUSDT,2025-08-18 09:06:59.999000+00:00,115064.54
BTCUSDT,2025-08-18 09:07:59.999000+00:00,115001.36
BTCUSDT,2025-08-18 09:08:59.999000+00:00,115000.01
BTCUSDT,2025-08-18 09:09:59.999000+00:00,114986.66
BTCUSDT,2025-08-18 09:10:59.999000+00:00,114990.2
BTCUSDT,2025-08-18 09:11:59.999000+00:00,114941.75
BTCUSDT,2025-08-18 09:12:59.999000+00:00,114905.99
BTCUSDT,2025-08-18 09:13:59.999000+00:00,114971.54
BTCUSDT,2025-08-18 09:14:59.999000+00:00,114920.0
BTCUSDT,2025-08-18 09:15:59.999000+00:00,114903.28
BTCUSDT,2025-08-18 09:16:59.999000+00:00,114892.01
BTCUSDT,2025-08-18 09:17:59.999000+00:00,114909.04
BTCUSDT,2025-08-18 09:18:59.999000+00:00,114910.29
BTCUSDT,2025-08-18 09:19:59.999000+00:00,114765.33
BTCUSDT,2025-08-18 09:20:59.999000+00:00,114880.01
BTCUSDT,2025-08-18 09:21:59.999000+00:00,114752.03
BTCUSDT,2025-08-18 09:22:59.999000+00:00,114798.14
BTCUSDT,2025-08-18 09:23:59.999000+00:00,114757.99
BTCUSDT,2025-08-18 09:24:59.999000+00:00,114792.52
BTCUSDT,2025-08-18 09:25:59.999000+00:00,114749.99
BTCUSDT,2025-08-18 09:26:59.999000+00:00,114711.8
BTCUSDT,2025-08-18 09:27:59.999000+00:00,114700.92
BTCUSDT,2025-08-18 09:28:59.999000+00:00,114667.76
BTCUSDT,2025-08-18 09:29:59.999000+00:00,114677.79
BTCUSDT,2025-08-18 09:30:59.999000+00:00,114673.85
BTCUSDT,2025-08-18 09:31:59.999000+00:00,114739.8
BTCUSDT,2025-08-18 09:32:59.999000+00:00,114708.0
BTCUSDT,2025-08-18 09:33:59.999000+00:00,114678.28
BTCUSDT,2025-08-18 09:34:59.999000+00:00,114672.0
BTCUSDT,2025-08-18 09:35:59.999000+00:00,114800.0
BTCUSDT,2025-08-18 09:36:59.999000+00:00,114722.01
BTCUSDT,2025-08-18 09:37:59.999000+00:00,114823.56
BTCUSDT,2025-08-18 09:38:59.999000+00:00,114877.73
BTCUSDT,2025-08-18 09:39:59.999000+00:00,114896.6
BTCUSDT,2025-08-18 09:40:59.999000+00:00,114938.44
BTCUSDT,2025-08-18 09:41:59.999000+00:00,114999.99
BTCUSDT,2025-08-18 09:42:59.999000+00:00,115017.26
BTCUSDT,2025-08-18 09:43:59.999000+00:00,115085.45
BTCUSDT,2025-08-18 09:44:59.999000+00:00,115019.38
BTCUSDT,2025-08-18 09:45:59.999000+00:00,114996.0
BTCUSDT,2025-08-18 09:46:59.999000+00:00,115024.97
BTCUSDT,2025-08-18 09:47:59.999000+00:00,115099.99
BTCUSDT,2025-08-18 09:48:59.999000+00:00,115099.99
BTCUSDT,2025-08-18 09:49:59.999000+00:00,115067.57
BTCUSDT,2025-08-18 09:50:59.999000+00:00,115001.87
BTCUSDT,2025-08-18 09:51:59.999000+00:00,115002.0
BTCUSDT,2025-08-18 09:52:59.999000+00:00,115019.99
BTCUSDT,2025-08-18 09:53:59.999000+00:00,115128.27
BTCUSDT,2025-08-18 09:54:59.999000+00:00,115100.4
BTCUSDT,2025-08-18 09:55:59.999000+00:00,115072.53
BTCUSDT,2025-08-18 09:56:59.999000+00:00,115095.61
BTCUSDT,2025-08-18 09:57:59.999000+00:00,115043.98
BTCUSDT,2025-08-18 09:58:59.999000+00:00,115021.99
BTCUSDT,2025-08-18 09:59:59.999000+00:00,115038.46
BTCUSDT,2025-08-18 10:00:59.999000+00:00,115000.04
BTCUSDT,2025-08-18 10:01:59.999000+00:00,115060.0
BTCUSDT,2025-08-18 10:02:59.999000+00:00,115123.98
BTCUSDT,2025-08-18 10:03:59.999000+00:00,115091.7
BTCUSDT,2025-08-18 10:04:59.999000+00:00,115068.19
BTCUSDT,2025-08-18 10:05:59.999000+00:00,115084.0
BTCUSDT,2025-08-18 10:06:59.999000+00:00,115110.57
BTCUSDT,2025-08-18 10:07:59.999000+00:00,115030.62
BTCUSDT,2025-08-18 10:08:59.999000+00:00,115040.0
BTCUSDT,2025-08-18 10:09:59.999000+00:00,115067.18
BTCUSDT,2025-08-18 10:10:59.999000+00:00,115123.53
BTCUSDT,2025-08-18 10:11:59.999000+00:00,115122.22
BTCUSDT,2025-08-18 10:12:59.999000+00:00,115082.44
BTCUSDT,2025-08-18 10:13:59.999000+00:00,115060.28
BTCUSDT,2025-08-18 10:14:59.999000+00:00,115087.05
BTCUSDT,2025-08-18 10:15:59.999000+00:00,115164.99
BTCUSDT,2025-08-18 10:16:59.999000+00:00,115184.0
BTCUSDT,2025-08-18 10:17:59.999000+00:00,115113.53
BTCUSDT,2025-08-18 10:18:59.999000+00:00,115074.01
BTCUSDT,2025-08-18 10:19:59.999000+00:00,115130.67
BTCUSDT,2025-08-18 10:20:59.999000+00:00,115151.07
BTCUSDT,2025-08-18 10:21:59.999000+00:00,115180.0
BTCUSDT,2025-08-18 10:22:59.999000+00:00,115200.0
BTCUSDT,2025-08-18 10:23:59.999000+00:00,115258.01
BTCUSDT,2025-08-18 10:24:59.999000+00:00,115235.0
BTCUSDT,2025-08-18 10:25:59.999000+00:00,115163.95
BTCUSDT,2025-08-18 10:26:59.999000+00:00,115166.16
BTCUSDT,2025-08-18 10:27:59.999000+00:00,115143.06
BTCUSDT,2025-08-18 10:28:59.999000+00:00,114997.8
BTCUSDT,2025-08-18 10:29:59.999000+00:00,114990.01
BTCUSDT,2025-08-18 10:30:59.999000+00:00,115033.6
BTCUSDT,2025-08-18 10:31:59.999000+00:00,115055.44
BTCUSDT,2025-08-18 10:32:59.999000+00:00,115079.22
BTCUSDT,2025-08-18 10:33:59.999000+00:00,115079.22
BTCUSDT,2025-08-18 10:34:59.999000+00:00,115136.74
BTCUSDT,2025-08-18 10:35:59.999000+00:00,115135.14
BTCUSDT,2025-08-18 10:36:59.999000+00:00,115164.91
BTCUSDT,2025-08-18 10:37:59.999000+00:00,115137.21
BTCUSDT,2025-08-18 10:38:59.999000+00:00,115118.3
BTCUSDT,2025-08-18 10:39:59.999000+00:00,115127.73
BTCUSDT,2025-08-18 10:40:59.999000+00:00,115106.83
BTCUSDT,2025-08-18 10:41:59.999000+00:00,115118.71
BTCUSDT,2025-08-18 10:42:59.999000+00:00,115191.05
BTCUSDT,2025-08-18 10:43:59.999000+00:00,115212.02
BTCUSDT,2025-08-18 10:44:59.999000+00:00,115250.55
BTCUSDT,2025-08-18 10:45:59.999000+00:00,115243.99
BTCUSDT,2025-08-18 10:46:59.999000+00:00,115235.72
BTCUSDT,2025-08-18 10:47:59.999000+00:00,115198.73
BTCUSDT,2025-08-18 10:48:59.999000+00:00,115224.07
BTCUSDT,2025-08-18 10:49:59.999000+00:00,115193.11
BTCUSDT,2025-08-18 10:50:59.999000+00:00,115224.99
BTCUSDT,2025-08-18 10:51:59.999000+00:00,115214.33
BTCUSDT,2025-08-18 10:52:59.999000+00:00,115218.92
BTCUSDT,2025-08-18 10:53:59.999000+00:00,115156.83
BTCUSDT,2025-08-18 10:54:59.999000+00:00,115140.99
BTCUSDT,2025-08-18 10:55:59.999000+00:00,115127.98
BTCUSDT,2025-08-18 10:56:59.999000+00:00,115093.52
BTCUSDT,2025-08-18 10:57:59.999000+00:00,115034.38
BTCUSDT,2025-08-18 10:58:59.999000+00:00,115062.18
BTCUSDT,2025-08-18 10:59:59.999000+00:00,115058.58
BTCUSDT,2025-08-18 11:00:59.999000+00:00,115017.36
BTCUSDT,2025-08-18 11:01:59.999000+00:00,115000.89
BTCUSDT,2025-08-18 11:02:59.999000+00:00,115050.33
BTCUSDT,2025-08-18 11:03:59.999000+00:00,115100.0
BTCUSDT,2025-08-18 11:04:59.999000+00:00,115127.53
BTCUSDT,2025-08-18 11:05:59.999000+00:00,115088.09
BTCUSDT,2025-08-18 11:06:59.999000+00:00,115060.03
BTCUSDT,2025-08-18 11:07:59.999000+00:00,115079.6
BTCUSDT,2025-08-18 11:08:59.999000+00:00,115084.0
BTCUSDT,2025-08-18 11:09:59.999000+00:00,115096.0
BTCUSDT,2025-08-18 11:10:59.999000+00:00,115072.24
BTCUSDT,2025-08-18 11:11:59.999000+00:00,115109.99
BTCUSDT,2025-08-18 11:12:59.999000+00:00,115108.43
BTCUSDT,2025-08-18 11:13:59.999000+00:00,115120.0
BTCUSDT,2025-08-18 11:14:59.999000+00:00,115104.61
BTCUSDT,2025-08-18 11:15:59.999000+00:00,115085.45
BTCUSDT,2025-08-18 11:16:59.999000+00:00,115063.87
BTCUSDT,2025-08-18 11:17:59.999000+00:00,115053.01
BTCUSDT,2025-08-18 11:18:59.999000+00:00,115059.59
BTCUSDT,2025-08-18 11:19:59.999000+00:00,115049.99
BTCUSDT,2025-08-18 11:20:59.999000+00:00,114976.29
BTCUSDT,2025-08-18 11:21:59.999000+00:00,114924.75
BTCUSDT,2025-08-18 11:22:59.999000+00:00,114944.0
BTCUSDT,2025-08-18 11:23:59.999000+00:00,114944.0
BTCUSDT,2025-08-18 11:24:59.999000+00:00,114966.0
BTCUSDT,2025-08-18 11:25:59.999000+00:00,114964.02
BTCUSDT,2025-08-18 11:26:59.999000+00:00,114955.28
BTCUSDT,2025-08-18 11:27:59.999000+00:00,114968.0
BTCUSDT,2025-08-18 11:28:59.999000+00:00,114958.5
BTCUSDT,2025-08-18 11:29:59.999000+00:00,114989.45
BTCUSDT,2025-08-18 11:30:59.999000+00:00,114974.0
BTCUSDT,2025-08-18 11:31:59.999000+00:00,114918.0
BTCUSDT,2025-08-18 11:32:59.999000+00:00,114919.99
BTCUSDT,2025-08-18 11:33:59.999000+00:00,114944.81
BTCUSDT,2025-08-18 11:34:59.999000+00:00,114969.43
BTCUSDT,2025-08-18 11:35:59.999000+00:00,114938.03
BTCUSDT,2025-08-18 11:36:59.999000+00:00,114956.03
BTCUSDT,2025-08-18 11:37:59.999000+00:00,114977.96
BTCUSDT,2025-08-18 11:38:59.999000+00:00,114982.01
BTCUSDT,2025-08-18 11:39:59.999000+00:00,114974.69
BTCUSDT,2025-08-18 11:40:59.999000+00:00,114942.82
BTCUSDT,2025-08-18 11:41:59.999000+00:00,114951.05
BTCUSDT,2025-08-18 11:42:59.999000+00:00,114957.49
BTCUSDT,2025-08-18 11:43:59.999000+00:00,114957.49
BTCUSDT,2025-08-18 11:44:59.999000+00:00,114977.79
BTCUSDT,2025-08-18 11:45:59.999000+00:00,114970.62
BTCUSDT,2025-08-18 11:46:59.999000+00:00,114958.77
BTCUSDT,2025-08-18 11:47:59.999000+00:00,114988.01
BTCUSDT,2025-08-18 11:48:59.999000+00:00,114966.0
BTCUSDT,2025-08-18 11:49:59.999000+00:00,114958.78
BTCUSDT,2025-08-18 11:50:59.999000+00:00,114901.0
BTCUSDT,2025-08-18 11:51:59.999000+00:00,114901.01
BTCUSDT,2025-08-18 11:52:59.999000+00:00,114898.99
BTCUSDT,2025-08-18 11:53:59.999000+00:00,114863.24
BTCUSDT,2025-08-18 11:54:59.999000+00:00,114933.03
BTCUSDT,2025-08-18 11:55:59.999000+00:00,114924.43
BTCUSDT,2025-08-18 11:56:59.999000+00:00,114962.48
BTCUSDT,2025-08-18 11:57:59.999000+00:00,115000.0
BTCUSDT,2025-08-18 11:58:59.999000+00:00,115000.0
BTCUSDT,2025-08-18 11:59:59.999000+00:00,114947.27
BTCUSDT,2025-08-18 12:00:59.999000+00:00,114946.5
BTCUSDT,2025-08-18 12:01:59.999000+00:00,114903.75
BTCUSDT,2025-08-18 12:02:59.999000+00:00,114940.0
BTCUSDT,2025-08-18 12:03:59.999000+00:00,114988.75
BTCUSDT,2025-08-18 12:04:59.999000+00:00,114991.54
BTCUSDT,2025-08-18 12:05:59.999000+00:00,114991.55
BTCUSDT,2025-08-18 12:06:59.999000+00:00,114991.55
BTCUSDT,2025-08-18 12:07:59.999000+00:00,115092.83
BTCUSDT,2025-08-18 12:08:59.999000+00:00,115097.94
BTCUSDT,2025-08-18 12:09:59.999000+00:00,115106.0
BTCUSDT,2025-08-18 12:10:59.999000+00:00,115182.77
BTCUSDT,2025-08-18 12:11:59.999000+00:00,115176.22
BTCUSDT,2025-08-18 12:12:59.999000+00:00,115176.22
BTCUSDT,2025-08-18 12:13:59.999000+00:00,115160.01
BTCUSDT,2025-08-18 12:14:59.999000+00:00,115140.01
BTCUSDT,2025-08-18 12:15:59.999000+00:00,115181.29
BTCUSDT,2025-08-18 12:16:59.999000+00:00,115121.89
BTCUSDT,2025-08-18 12:17:59.999000+00:00,115127.79
BTCUSDT,2025-08-18 12:18:59.999000+00:00,115084.8
BTCUSDT,2025-08-18 12:19:59.999000+00:00,115122.86
BTCUSDT,2025-08-18 12:20:59.999000+00:00,115111.56
BTCUSDT,2025-08-18 12:21:59.999000+00:00,115112.44
BTCUSDT,2025-08-18 12:22:59.999000+00:00,115053.94
BTCUSDT,2025-08-18 12:23:59.999000+00:00,115015.47
BTCUSDT,2025-08-18 12:24:59.999000+00:00,115010.92
BTCUSDT,2025-08-18 12:25:59.999000+00:00,114998.41
BTCUSDT,2025-08-18 12:26:59.999000+00:00,115036.69
BTCUSDT,2025-08-18 12:27:59.999000+00:00,115085.3
BTCUSDT,2025-08-18 12:28:59.999000+00:00,115133.41
BTCUSDT,2025-08-18 12:29:59.999000+00:00,115133.41
BTCUSDT,2025-08-18 12:30:59.999000+00:00,115098.69
BTCUSDT,2025-08-18 12:31:59.999000+00:00,115091.98
BTCUSDT,2025-08-18 12:32:59.999000+00:00,115173.01
BTCUSDT,2025-08-18 12:33:59.999000+00:00,115216.12
BTCUSDT,2025-08-18 12:34:59.999000+00:00,115233.64
BTCUSDT,2025-08-18 12:35:59.999000+00:00,115152.67
BTCUSDT,2025-08-18 12:36:59.999000+00:00,115145.44
BTCUSDT,2025-08-18 12:37:59.999000+00:00,115250.85
BTCUSDT,2025-08-18 12:38:59.999000+00:00,115164.46
BTCUSDT,2025-08-18 12:39:59.999000+00:00,115157.73
BTCUSDT,2025-08-18 12:40:59.999000+00:00,115189.95
BTCUSDT,2025-08-18 12:41:59.999000+00:00,115239.99
BTCUSDT,2025-08-18 12:42:59.999000+00:00,115236.6
BTCUSDT,2025-08-18 12:43:59.999000+00:00,115328.19
BTCUSDT,2025-08-18 12:44:59.999000+00:00,115331.13
BTCUSDT,2025-08-18 12:45:59.999000+00:00,115285.14
BTCUSDT,2025-08-18 12:46:59.999000+00:00,115247.99
BTCUSDT,2025-08-18 12:47:59.999000+00:00,115215.71
BTCUSDT,2025-08-18 12:48:59.999000+00:00,115233.63
BTCUSDT,2025-08-18 12:49:59.999000+00:00,115266.59
BTCUSDT,2025-08-18 12:50:59.999000+00:00,115286.01
BTCUSDT,2025-08-18 12:51:59.999000+00:00,115292.79
BTCUSDT,2025-08-18 12:52:59.999000+00:00,115306.0
BTCUSDT,2025-08-18 12:53:59.999000+00:00,115285.84
BTCUSDT,2025-08-18 12:54:59.999000+00:00,115311.96
BTCUSDT,2025-08-18 12:55:59.999000+00:00,115333.01
BTCUSDT,2025-08-18 12:56:59.999000+00:00,115393.6
BTCUSDT,2025-08-18 12:57:59.999000+00:00,115409.94
BTCUSDT,2025-08-18 12:58:59.999000+00:00,115460.97
BTCUSDT,2025-08-18 12:59:59.999000+00:00,115519.99
BTCUSDT,2025-08-18 13:00:59.999000+00:00,115467.84
BTCUSDT,2025-08-18 13:01:59.999000+00:00,115477.33
BTCUSDT,2025-08-18 13:02:59.999000+00:00,115540.0
BTCUSDT,2025-08-18 13:03:59.999000+00:00,115533.55
BTCUSDT,2025-08-18 13:04:59.999000+00:00,115522.93
BTCUSDT,2025-08-18 13:05:59.999000+00:00,115622.02
BTCUSDT,2025-08-18 13:06:59.999000+00:00,115580.01
BTCUSDT,2025-08-18 13:07:59.999000+00:00,115559.99
BTCUSDT,2025-08-18 13:08:59.999000+00:00,115540.01
BTCUSDT,2025-08-18 13:09:59.999000+00:00,115484.03
BTCUSDT,2025-08-18 13:10:59.999000+00:00,115543.02
BTCUSDT,2025-08-18 13:11:59.999000+00:00,115554.84
BTCUSDT,2025-08-18 13:12:59.999000+00:00,115548.01
BTCUSDT,2025-08-18 13:13:59.999000+00:00,115504.94
BTCUSDT,2025-08-18 13:14:59.999000+00:00,115525.41
BTCUSDT,2025-08-18 13:15:59.999000+00:00,115550.0
BTCUSDT,2025-08-18 13:16:59.999000+00:00,115538.0
BTCUSDT,2025-08-18 13:17:59.999000+00:00,115560.0
BTCUSDT,2025-08-18 13:18:59.999000+00:00,115607.12
BTCUSDT,2025-08-18 13:19:59.999000+00:00,115623.69
BTCUSDT,2025-08-18 13:20:59.999000+00:00,115613.99
BTCUSDT,2025-08-18 13:21:59.999000+00:00,115645.67
BTCUSDT,2025-08-18 13:22:59.999000+00:00,115629.74
BTCUSDT,2025-08-18 13:23:59.999000+00:00,115677.01
BTCUSDT,2025-08-18 13:24:59.999000+00:00,115589.55
BTCUSDT,2025-08-18 13:25:59.999000+00:00,115641.57
BTCUSDT,2025-08-18 13:26:59.999000+00:00,115657.35
BTCUSDT,2025-08-18 13:27:59.999000+00:00,115648.33
BTCUSDT,2025-08-18 13:28:59.999000+00:00,115657.36
BTCUSDT,2025-08-18 13:29:59.999000+00:00,115658.23
BTCUSDT,2025-08-18 13:30:59.999000+00:00,115736.16
BTCUSDT,2025-08-18 13:31:59.999000+00:00,115589.9
BTCUSDT,2025-08-18 13:32:59.999000+00:00,115656.73
BTCUSDT,2025-08-18 13:33:59.999000+00:00,115610.0
BTCUSDT,2025-08-18 13:34:59.999000+00:00,115706.45
BTCUSDT,2025-08-18 13:35:59.999000+00:00,115673.29
BTCUSDT,2025-08-18 13:36:59.999000+00:00,115500.01
BTCUSDT,2025-08-18 13:37:59.999000+00:00,115481.89
BTCUSDT,2025-08-18 13:38:59.999000+00:00,115519.75
BTCUSDT,2025-08-18 13:39:59.999000+00:00,115597.36
BTCUSDT,2025-08-18 13:40:59.999000+00:00,115584.01
BTCUSDT,2025-08-18 13:41:59.999000+00:00,115412.8
BTCUSDT,2025-08-18 13:42:59.999000+00:00,115416.01
BTCUSDT,2025-08-18 13:43:59.999000+00:00,115400.01
BTCUSDT,2025-08-18 13:44:59.999000+00:00,115368.0
BTCUSDT,2025-08-18 13:45:59.999000+00:00,115402.78
BTCUSDT,2025-08-18 13:46:59.999000+00:00,115373.87
BTCUSDT,2025-08-18 13:47:59.999000+00:00,115396.97
BTCUSDT,2025-08-18 13:48:59.999000+00:00,115420.01
BTCUSDT,2025-08-18 13:49:59.999000+00:00,115321.24
BTCUSDT,2025-08-18 13:50:59.999000+00:00,115161.0
BTCUSDT,2025-08-18 13:51:59.999000+00:00,115133.61
BTCUSDT,2025-08-18 13:52:59.999000+00:00,115127.52
BTCUSDT,2025-08-18 13:53:59.999000+00:00,115190.59
BTCUSDT,2025-08-18 13:54:59.999000+00:00,115069.76
BTCUSDT,2025-08-18 13:55:59.999000+00:00,115082.46
BTCUSDT,2025-08-18 13:56:59.999000+00:00,115051.91
BTCUSDT,2025-08-18 13:57:59.999000+00:00,115051.91
BTCUSDT,2025-08-18 13:58:59.999000+00:00,115004.21
BTCUSDT,2025-08-18 13:59:59.999000+00:00,114839.13
BTCUSDT,2025-08-18 14:00:59.999000+00:00,114849.31
BTCUSDT,2025-08-18 14:01:59.999000+00:00,114930.01
BTCUSDT,2025-08-18 14:02:59.999000+00:00,114974.52
BTCUSDT,2025-08-18 14:03:59.999000+00:00,115078.9
BTCUSDT,2025-08-18 14:04:59.999000+00:00,115041.29
BTCUSDT,2025-08-18 14:05:59.999000+00:00,115086.24
BTCUSDT,2025-08-18 14:06:59.999000+00:00,115132.0
BTCUSDT,2025-08-18 14:07:59.999000+00:00,115065.24
BTCUSDT,2025-08-18 14:08:59.999000+00:00,114959.99
